    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Both_Soro.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
Left Hand,58.597,52.1402,62.3733,81.454,22.042,49.3524,78.2953,96.9766,12.8613,47.1376,83.5037,105.929,20.2877,43.0793,75.5814,97.0273,33.6997,45.9284,65.4267,80.3889,55.6016,48.1267,58.8326,78.5431,20.9152,46.7353,74.1781,91.94,12.2039,44.7449,79.2757,100.564,19.2506,41.4029,72.4994,92.8994,31.977,43.7203,62.3285,76.5444,
Left Hand,58.597,52.1508,62.3889,81.4682,22.042,49.3524,78.2955,96.9769,12.8613,47.1381,83.5048,105.931,20.2877,43.0734,75.5726,97.0178,33.6997,45.9291,65.4283,80.3912,55.6016,48.1639,58.9246,78.6553,20.9152,46.7357,74.1788,91.9407,12.2039,44.7455,79.2767,100.565,19.2506,41.4004,72.4964,92.8976,31.977,43.7203,62.329,76.546,
Left Hand,58.597,52.1601,62.4041,81.4837,22.042,49.3539,78.298,96.9799,12.8613,47.1389,83.506,105.932,20.2877,43.071,75.5692,97.0143,33.6997,45.9286,65.4275,80.3905,55.6016,48.1749,58.953,78.6908,20.9152,46.7357,74.1789,91.9407,12.2039,44.7466,79.2782,100.566,19.2506,41.4003,72.4966,92.8985,31.977,43.7201,62.329,76.5465,
Left Hand,58.597,52.1805,62.4271,81.4949,22.042,49.3556,78.3008,96.9832,12.8613,47.1389,83.506,105.932,20.2877,43.0711,75.5696,97.0152,33.6997,45.929,65.4283,80.3916,55.6016,48.1907,58.9921,78.738,20.9152,46.7355,74.1784,91.9401,12.2039,44.7471,79.2787,100.566,19.2506,41.4029,72.5012,92.9048,31.977,43.7188,62.3272,76.5459,
Left Hand,58.597,52.1971,62.4467,81.5042,22.042,49.3573,78.3036,96.9861,12.8613,47.1393,83.5065,105.932,20.2877,43.0728,75.5735,97.0217,33.6997,45.9299,65.4301,80.3943,55.6016,48.2207,59.0646,78.8254,20.9152,46.7353,74.1782,91.9398,12.2039,44.7477,79.2795,100.567,19.2506,41.4105,72.5134,92.9196,31.977,43.7189,62.3278,76.5474,
Left Hand,58.597,52.2031,62.4474,81.4952,22.042,49.3602,78.3083,96.9913,12.8613,47.1403,83.5079,105.934,20.2877,43.0691,75.5686,97.0174,33.6997,45.9298,65.4301,80.3948,55.6016,48.2294,59.0839,78.8482,20.9152,46.7353,74.1782,91.9398,12.2039,44.7484,79.2805,100.567,19.2506,41.4144,72.5192,92.926,31.977,43.7215,62.3336,76.5567,
Left Hand,58.597,52.2076,62.448,81.4873,22.042,49.3618,78.3108,96.994,12.8613,47.1426,83.5116,105.938,20.2877,43.0699,75.5707,97.0212,33.6997,45.9296,65.4304,80.3962,55.6016,48.2341,59.0944,78.8603,20.9152,46.7352,74.178,91.9395,12.2039,44.7489,79.2812,100.568,19.2506,41.4158,72.5216,92.9291,31.977,43.7237,62.3384,76.5639,
Left Hand,58.597,52.2134,62.449,81.4752,22.0419,49.3657,78.3171,97.0007,12.8613,47.1453,83.5157,105.943,20.2877,43.0675,75.5714,97.0286,33.6997,45.9297,65.4329,80.4039,55.6016,48.2562,59.1456,78.9199,20.9152,46.7351,74.1778,91.9392,12.2039,44.7507,79.2834,100.569,19.2506,41.4219,72.5317,92.9419,31.977,43.7278,62.3467,76.5755,
Left Hand,58.597,52.2136,62.4469,81.4693,22.042,49.3676,78.32,97.004,12.8613,47.1472,83.5188,105.947,20.2877,43.0673,75.5724,97.032,33.6997,45.9304,65.4349,80.4078,55.6016,48.2686,59.1754,78.9546,20.9152,46.735,74.1776,91.939,12.2039,44.7514,79.2845,100.57,19.2506,41.4235,72.5343,92.945,31.977,43.7282,62.3477,76.5771,
Left Hand,58.597,52.2153,62.4507,81.4731,22.042,49.369,78.3223,97.0066,12.8613,47.154,83.5298,105.961,20.2877,43.0699,75.5775,97.0396,33.6997,45.9359,65.4483,80.4304,55.6016,48.2935,59.2338,79.0235,20.9152,46.7348,74.1772,91.9385,12.2039,44.7529,79.2866,100.572,19.2506,41.425,72.5368,92.9483,31.977,43.7283,62.348,76.5778,
Left Hand,58.597,52.2156,62.4515,81.4733,22.042,49.3739,78.3308,97.017,12.8613,47.1599,83.5394,105.973,20.2877,43.0756,75.589,97.0569,33.6997,45.9379,65.4538,80.4404,55.6016,48.3171,59.2886,79.0881,20.9152,46.7344,74.1767,91.9377,12.2039,44.7534,79.287,100.572,19.2506,41.4247,72.5365,92.9484,31.977,43.728,62.3476,76.5776,
Left Hand,58.597,52.2164,62.4517,81.4714,22.042,49.3822,78.3449,97.0338,12.8613,47.169,83.5537,105.99,20.2877,43.0674,75.5789,97.0495,33.6997,45.9436,65.4653,80.4564,55.6016,48.3507,59.3656,79.1773,20.9152,46.734,74.176,91.9369,12.2039,44.7535,79.2872,100.572,19.2506,41.4238,72.5355,92.9479,31.977,43.7261,62.3445,76.575,
Left Hand,58.597,52.2166,62.4492,81.4593,22.042,49.3875,78.354,97.0446,12.8613,47.1762,83.5656,106.005,20.2877,43.0638,75.576,97.0504,33.6997,45.9477,65.4742,80.4695,55.6016,48.3647,59.3966,79.2139,20.9152,46.7339,74.1759,91.9368,12.2039,44.7536,79.2872,100.572,19.2506,41.4223,72.5333,92.9454,31.977,43.7252,62.3432,76.5741,
Left Hand,58.597,52.2156,62.4426,81.4426,22.042,49.3927,78.3625,97.0543,12.8613,47.1802,83.5722,106.014,20.2877,43.0675,75.5832,97.0609,33.6997,45.9495,65.4791,80.4783,55.6016,48.3735,59.4165,79.2387,20.9152,46.7337,74.1756,91.9364,12.2039,44.7536,79.2873,100.572,19.2506,41.4192,72.5287,92.9407,31.977,43.7231,62.3396,76.5703,
Left Hand,58.597,52.2033,62.4111,81.3961,22.042,49.402,78.3786,97.0738,12.8613,47.1847,83.5793,106.022,20.2877,43.0673,75.583,97.0607,33.6997,45.9435,65.4687,80.4669,55.6016,48.3904,59.4554,79.2848,20.9152,46.7338,74.1757,91.9364,12.2039,44.7536,79.2873,100.572,19.2506,41.4145,72.5219,92.9339,31.977,43.7205,62.3348,76.5645,
Left Hand,58.597,52.1924,62.3905,81.3733,22.042,49.4073,78.3879,97.0853,12.8613,47.1912,83.5888,106.032,20.2877,43.0635,75.5773,97.0544,33.6997,45.9438,65.469,80.4667,55.6016,48.4215,59.5262,79.367,20.9152,46.7338,74.1756,91.9364,12.2039,44.7535,79.2871,100.572,19.2506,41.4012,72.5022,92.9128,31.977,43.7171,62.3286,76.5572,
Left Hand,58.597,52.174,62.345,81.3113,22.042,49.4105,78.3934,97.0919,12.8613,47.1958,83.5955,106.039,20.2877,43.0628,75.5762,97.053,33.6997,45.9434,65.4679,80.4646,55.6016,48.4381,59.5673,79.4164,20.9152,46.7338,74.1757,91.9365,12.2039,44.7531,79.2864,100.571,19.2506,41.3982,72.4974,92.9073,31.977,43.7129,62.3216,76.5504,
Left Hand,58.597,52.1516,62.2779,81.207,22.042,49.4136,78.3985,97.0979,12.8613,47.1983,83.5994,106.044,20.2877,43.0612,75.5732,97.0489,33.6997,45.9459,65.4729,80.4713,55.6016,48.4324,59.5555,79.4042,20.9152,46.734,74.176,91.9368,12.2039,44.7527,79.2857,100.57,19.2506,41.3968,72.4954,92.9052,31.977,43.7102,62.3169,76.5453,
Left Hand,58.597,52.1313,62.2325,81.1471,22.042,49.4156,78.4018,97.1013,12.8613,47.2032,83.607,106.053,20.2877,43.0659,75.5801,97.0559,33.6997,45.9462,65.4733,80.4713,55.6016,48.4254,59.5417,79.3906,20.9152,46.7343,74.1765,91.9371,12.2039,44.7523,79.2851,100.569,19.2506,41.3956,72.4936,92.9032,31.977,43.7083,62.3136,76.5416,
Left Hand,58.597,52.1205,62.2142,81.1287,22.042,49.4176,78.4052,97.1054,12.8613,47.2051,83.61,106.057,20.2877,43.0655,75.5791,97.0542,33.6997,45.955,65.4889,80.4891,55.6016,48.4166,59.525,79.375,20.9152,46.7352,74.1777,91.9382,12.2039,44.7524,79.2851,100.569,19.2506,41.3942,72.4915,92.9011,31.977,43.7066,62.3103,76.5377,
Left Hand,58.597,52.1117,62.2,81.1151,22.042,49.418,78.4059,97.1061,12.8613,47.2063,83.6118,106.058,20.2877,43.0703,75.5859,97.061,33.6997,45.9579,65.494,80.4946,55.6016,48.396,59.4825,79.3318,20.9152,46.7354,74.178,91.9384,12.2039,44.7524,79.2851,100.569,19.2506,41.3892,72.4839,92.8927,31.977,43.703,62.3032,76.5283,
Left Hand,58.597,52.1039,62.1896,81.108,22.042,49.4176,78.4052,97.1052,12.8613,47.2095,83.6168,106.064,20.2877,43.07,75.5849,97.0587,33.6997,45.9611,65.4997,80.5008,55.6016,48.3638,59.4161,79.2639,20.9152,46.7362,74.1792,91.9398,12.2039,44.7524,79.2849,100.569,19.2506,41.3848,72.4771,92.8849,31.977,43.699,62.2964,76.5208,
Left Hand,58.597,52.0954,62.1773,81.0984,22.042,49.4171,78.4044,97.1043,12.8613,47.2093,83.6159,106.062,20.2877,43.0708,75.5857,97.0593,33.6997,45.9604,65.4979,80.4976,55.6016,48.3294,59.3436,79.1881,20.9152,46.7368,74.1802,91.9408,12.2039,44.7525,79.2851,100.569,19.2506,41.3798,72.4689,92.8748,31.977,43.695,62.2895,76.5136,
Left Hand,58.597,52.0824,62.1579,81.0821,22.042,49.4169,78.404,97.1037,12.8613,47.2093,83.6157,106.062,20.2877,43.0729,75.5884,97.0613,33.6997,45.9615,65.4995,80.4985,55.6016,48.3013,59.2839,79.1255,20.9152,46.7377,74.1816,91.9422,12.2039,44.7525,79.2849,100.568,19.2506,41.376,72.4631,92.8683,31.977,43.6898,62.2798,76.5023,
Left Hand,58.597,52.0754,62.1476,81.0738,22.042,49.4166,78.4035,97.103,12.8613,47.2093,83.6155,106.061,20.2877,43.0777,75.595,97.0674,33.6997,45.9622,65.5004,80.4988,55.6016,48.2841,59.2481,79.0881,20.9152,46.7377,74.1815,91.9419,12.2039,44.7525,79.2848,100.568,19.2506,41.3709,72.4558,92.861,31.977,43.6852,62.2713,76.492,
Left Hand,58.597,52.0515,62.1057,81.0293,22.042,49.4166,78.4033,97.1027,12.8613,47.209,83.615,106.06,20.2877,43.0835,75.6028,97.0744,33.6997,45.962,65.4999,80.4978,55.6016,48.2796,59.2397,79.0803,20.9152,46.7388,74.183,91.9433,12.2039,44.7524,79.2845,100.567,19.2506,41.366,72.4487,92.8537,31.977,43.6833,62.2687,76.4907,
Left Hand,58.597,52.0275,62.0622,80.9851,22.042,49.4172,78.4044,97.104,12.8613,47.2086,83.6144,106.059,20.2877,43.0913,75.6139,97.0856,33.6997,45.9614,65.4982,80.4948,55.6016,48.2755,59.2321,79.0734,20.9152,46.7393,74.1837,91.9436,12.2039,44.7525,79.2845,100.567,19.2506,41.3589,72.4386,92.8442,31.977,43.6813,62.2653,76.4873,
Left Hand,58.597,52.001,62.0139,80.9352,22.042,49.4165,78.4033,97.1025,12.8613,47.2081,83.6138,106.059,20.2877,43.0928,75.6152,97.0855,33.6997,45.9601,65.4955,80.4909,55.6016,48.2706,59.2219,79.0628,20.9152,46.7397,74.1842,91.944,12.2039,44.7526,79.2846,100.567,19.2506,41.3498,72.4261,92.8329,31.977,43.6787,62.2618,76.4859,
Left Hand,58.597,51.9853,61.9873,80.9137,22.042,49.4157,78.4019,97.1008,12.8613,47.207,83.6118,106.056,20.2877,43.0938,75.6153,97.0833,33.6997,45.9594,65.4941,80.4889,55.6016,48.2098,59.0803,78.9015,20.9152,46.74,74.1846,91.9443,12.2039,44.7531,79.2852,100.567,19.2506,41.3412,72.4137,92.8203,31.977,43.6732,62.2533,76.479,
Left Hand,58.597,51.966,61.9598,80.8956,22.042,49.4142,78.3992,97.0977,12.8613,47.2049,83.608,106.051,20.2877,43.0928,75.6125,97.0782,33.6997,45.9581,65.4915,80.4854,55.6016,48.0494,58.6926,78.4487,20.9152,46.74,74.1844,91.9436,12.2039,44.7542,79.286,100.566,19.2506,41.3316,72.4006,92.8086,31.977,43.6656,62.2407,76.4672,
Left Hand,58.597,51.956,61.9458,80.8874,22.042,49.4117,78.3951,97.0927,12.8613,47.2035,83.6053,106.047,20.2877,43.0916,75.61,97.074,33.6997,45.9584,65.4919,80.4858,55.6016,47.922,58.3821,78.0837,20.9152,46.7401,74.1844,91.9435,12.2039,44.7544,79.2861,100.566,19.2506,41.3287,72.3971,92.8063,31.977,43.6609,62.2338,76.4622,
Left Hand,58.597,51.9442,61.9325,80.8835,22.042,49.4099,78.3921,97.0892,12.8613,47.2018,83.6023,106.042,20.2877,43.0919,75.6104,97.0744,33.6997,45.9579,65.4907,80.4834,55.6016,47.8762,58.2699,77.9513,20.9152,46.7398,74.1838,91.9426,12.2039,44.7545,79.2861,100.566,19.2506,41.3279,72.3961,92.8057,31.977,43.6583,62.2297,76.4588,
Left Hand,58.597,51.9339,61.9201,80.8782,22.042,49.4071,78.3875,97.0841,12.8613,47.194,83.5896,106.026,20.2877,43.0977,75.6194,97.0848,33.6997,45.9579,65.4906,80.4833,55.6016,47.8488,58.1985,77.8638,20.9152,46.7397,74.1837,91.9423,12.2039,44.7545,79.2862,100.566,19.2506,41.3281,72.3968,92.807,31.977,43.6583,62.2301,76.4602,
Left Hand,58.597,51.9263,61.911,80.8746,22.042,49.4064,78.3864,97.0829,12.8613,47.1927,83.5873,106.023,20.2877,43.096,75.6162,97.0803,33.6997,45.9597,65.4938,80.4868,55.6016,47.8209,58.125,77.7731,20.9152,46.74,74.1841,91.9425,12.2039,44.7547,79.2861,100.565,19.2506,41.3275,72.3962,92.807,31.977,43.6586,62.2319,76.4649,
Left Hand,58.597,51.8918,61.862,80.8377,22.042,49.4042,78.3828,97.0788,12.8613,47.1932,83.588,106.024,20.2877,43.0981,75.6192,97.0831,33.6997,45.9601,65.4943,80.487,55.6016,47.8003,58.0714,77.7072,20.9152,46.7403,74.1844,91.9429,12.2039,44.7551,79.2863,100.565,19.2506,41.3259,72.3943,92.8058,31.977,43.6581,62.2313,76.4651,
Left Hand,58.597,51.8531,61.796,80.7795,22.042,49.4004,78.3764,97.0715,12.8613,47.1931,83.5878,106.024,20.2877,43.1039,75.6278,97.0924,33.6997,45.9605,65.4949,80.4875,55.6016,47.7354,57.9066,77.5084,20.9152,46.7401,74.184,91.9422,12.2039,44.7552,79.2863,100.565,19.2506,41.3242,72.3921,92.8043,31.977,43.6559,62.228,76.4626,
Left Hand,58.597,51.8361,61.7767,80.7721,22.042,49.3952,78.3679,97.0618,12.8613,47.1911,83.5844,106.019,20.2877,43.1178,75.6502,97.1196,33.6997,45.9646,65.5025,80.4963,55.6016,47.6849,57.7682,77.3347,20.9152,46.7403,74.1842,91.9426,12.2039,44.7552,79.2863,100.565,19.2506,41.3229,72.3906,92.8034,31.977,43.6535,62.2243,76.4597,
Left Hand,58.597,51.8261,61.7694,80.7757,22.042,49.3909,78.3608,97.0537,12.8613,47.1908,83.5838,106.018,20.2877,43.1205,75.6534,97.1218,33.6997,45.9682,65.5093,80.5049,55.6016,47.6516,57.674,77.2148,20.9152,46.7407,74.1848,91.9432,12.2039,44.7548,79.2857,100.564,19.2506,41.3205,72.3876,92.8014,31.977,43.6511,62.2208,76.4575,
Left Hand,58.597,51.8154,61.7594,80.7737,22.042,49.3875,78.3553,97.0477,12.8613,47.1908,83.5838,106.019,20.2877,43.1225,75.6544,97.1194,33.6997,45.9685,65.5098,80.5055,55.6016,47.6167,57.5754,77.0894,20.9152,46.7411,74.1855,91.944,12.2039,44.7543,79.2848,100.563,19.2506,41.317,72.3835,92.7991,31.977,43.649,62.218,76.4559,
Left Hand,58.597,51.8017,61.7379,80.7548,22.042,49.3852,78.3513,97.0427,12.8613,47.19,83.5829,106.018,20.2877,43.1267,75.6602,97.1249,33.6997,45.9708,65.5138,80.5098,55.6016,47.5855,57.4842,76.9697,20.9152,46.7418,74.1865,91.9453,12.2039,44.754,79.2843,100.563,19.2506,41.3158,72.3826,92.7999,31.977,43.6458,62.2131,76.4523,
Left Hand,58.597,51.7944,61.7249,80.7423,22.042,49.3835,78.3484,97.0392,12.8613,47.1892,83.5814,106.016,20.2877,43.1287,75.6627,97.127,33.6997,45.9737,65.5184,80.5137,55.6016,47.5704,57.4364,76.9036,20.9152,46.7418,74.1866,91.9454,12.2039,44.7539,79.2841,100.563,19.2506,41.317,72.3853,92.8045,31.977,43.6412,62.2059,76.4465,
Left Hand,58.597,51.7897,61.715,80.7313,22.042,49.3827,78.3469,97.0373,12.8613,47.1847,83.5736,106.005,20.2877,43.1344,75.6701,97.1331,33.6997,45.9775,65.5243,80.519,55.6016,47.5675,57.4237,76.8832,20.9152,46.742,74.1868,91.9457,12.2039,44.7533,79.2834,100.562,19.2506,41.3206,72.3912,92.8117,31.977,43.6394,62.204,76.4469,
Left Hand,58.597,51.7811,61.6979,80.7139,22.042,49.382,78.3454,97.0351,12.8613,47.1811,83.5673,105.996,20.2877,43.1374,75.6725,97.1322,33.6997,45.9804,65.5287,80.5224,55.6016,47.5685,57.4241,76.8815,20.9152,46.7421,74.187,91.9459,12.2039,44.7528,79.2827,100.562,19.2506,41.3269,72.4007,92.8223,31.977,43.6389,62.2039,76.4486,
Left Hand,58.597,51.7703,61.6792,80.7004,22.042,49.3803,78.3424,97.0311,12.8613,47.1746,83.5565,105.983,20.2877,43.1413,75.6774,97.1361,33.6997,45.9832,65.5325,80.5241,55.6016,47.5703,57.4274,76.8842,20.9152,46.7423,74.1873,91.9462,12.2039,44.7524,79.2821,100.561,19.2506,41.339,72.4183,92.8406,31.977,43.6381,62.2029,76.4484,
Left Hand,58.597,51.7619,61.67,80.7023,22.0419,49.3794,78.3408,97.0291,12.8613,47.1678,83.546,105.97,20.2877,43.1469,75.6858,97.1454,33.6997,45.9853,65.5351,80.5248,55.6016,47.5732,57.4328,76.889,20.9152,46.7433,74.1888,91.9474,12.2039,44.7521,79.2814,100.56,19.2506,41.366,72.458,92.8819,31.977,43.6396,62.2056,76.4518,
Left Hand,58.597,51.7528,61.6746,80.7305,22.042,49.3785,78.3392,97.0269,12.8613,47.1653,83.5422,105.966,20.2877,43.1527,75.6951,97.1565,33.6997,45.9858,65.5353,80.5239,55.6016,47.5771,57.4397,76.8946,20.9152,46.7435,74.189,91.9477,12.2039,44.7516,79.2807,100.559,19.2506,41.379,72.4761,92.8988,31.977,43.6406,62.2071,76.4529,
Left Hand,58.597,51.7451,61.6801,80.7575,22.042,49.3747,78.3327,97.0193,12.8613,47.1638,83.54,105.963,20.2877,43.1584,75.7041,97.1672,33.6997,45.9854,65.5343,80.5218,55.6016,47.5796,57.4381,76.8855,20.9152,46.7442,74.1901,91.9489,12.2039,44.7515,79.2806,100.56,19.2506,41.38,72.4772,92.8996,31.977,43.6439,62.2123,76.4572,
Left Hand,58.597,51.7415,61.692,80.7923,22.042,49.3713,78.327,97.0128,12.8613,47.1627,83.5385,105.962,20.2877,43.1604,75.7071,97.1703,33.6997,45.9826,65.5286,80.5141,55.6016,47.5803,57.4309,76.8678,20.9152,46.7446,74.1907,91.9495,12.2039,44.7513,79.2801,100.56,19.2506,41.3806,72.4782,92.9005,31.977,43.644,62.2124,76.4569,
Left Hand,58.597,51.7444,61.7245,80.8546,22.042,49.3682,78.3219,97.007,12.8613,47.1618,83.538,105.963,20.2877,43.1631,75.7116,97.1763,33.6997,45.9759,65.5159,80.4983,55.6016,47.5716,57.4001,76.8213,20.9152,46.7457,74.1923,91.951,12.2039,44.7501,79.2785,100.559,19.2506,41.3799,72.4761,92.8965,31.977,43.6448,62.2137,76.458,
Left Hand,58.597,51.7464,61.7489,80.902,22.042,49.3646,78.3159,96.9998,12.8613,47.1609,83.5373,105.964,20.2877,43.1672,75.7196,97.1879,33.6997,45.9731,65.5105,80.4913,55.6016,47.5688,57.3836,76.7901,20.9152,46.7469,74.1939,91.9525,12.2039,44.7497,79.2778,100.558,19.2506,41.379,72.4742,92.8937,31.977,43.6461,62.216,76.4608,
Left Hand,58.597,51.7436,61.7643,80.9371,22.042,49.3637,78.3144,96.9983,12.8613,47.1602,83.5365,105.963,20.2877,43.1742,75.7322,97.2051,33.6997,45.9714,65.5075,80.4881,55.6016,47.5706,57.3799,76.7766,20.9152,46.7479,74.1953,91.954,12.2039,44.7495,79.2776,100.558,19.2506,41.3793,72.4742,92.8928,31.977,43.6473,62.2184,76.4642,
Left Hand,58.597,51.7404,61.7748,80.963,22.042,49.3628,78.3131,96.9969,12.8613,47.1593,83.5352,105.962,20.2877,43.178,75.7393,97.2154,33.6997,45.9696,65.5045,80.4851,55.6016,47.5734,57.3852,76.7814,20.9152,46.7476,74.1948,91.9536,12.2039,44.749,79.2768,100.558,19.2506,41.3798,72.475,92.8939,31.977,43.6498,62.2231,76.4699,
Left Hand,58.597,51.7391,61.7854,80.9843,22.042,49.3609,78.3099,96.9932,12.8613,47.1569,83.5315,105.958,20.2877,43.1781,75.7396,97.2161,33.6997,45.969,65.5036,80.4843,55.6016,47.5797,57.399,76.7951,20.9152,46.7476,74.1948,91.9536,12.2039,44.7484,79.2761,100.557,19.2506,41.3799,72.4752,92.8941,31.977,43.6507,62.2249,76.4724,
Left Hand,58.597,51.7379,61.7916,80.9975,22.042,49.3586,78.3062,96.9891,12.8613,47.1551,83.529,105.955,20.2877,43.177,75.7382,97.215,33.6997,45.967,65.5,80.4802,55.6016,47.5948,57.4317,76.8291,20.9152,46.7476,74.1948,91.9537,12.2039,44.7478,79.2754,100.557,19.2506,41.3897,72.4903,92.9112,31.977,43.6522,62.2278,76.4762,
Left Hand,58.597,51.7404,61.8038,81.014,22.042,49.3567,78.303,96.9853,12.8613,47.1545,83.5281,105.954,20.2877,43.1775,75.7386,97.2151,33.6997,45.9645,65.4953,80.4746,55.6016,47.6735,57.626,77.0574,20.9152,46.7476,74.1948,91.9539,12.2039,44.7472,79.2747,100.557,19.2506,41.3908,72.4918,92.9126,31.977,43.66,62.2431,76.4965,
Left Hand,58.597,51.7416,61.8097,81.0209,22.042,49.3527,78.296,96.9768,12.8613,47.1542,83.5277,105.954,20.2877,43.1622,75.7127,97.1818,33.6997,45.9606,65.4881,80.4659,55.6016,47.7764,57.8719,77.3479,20.9152,46.747,74.194,91.9533,12.2039,44.7465,79.274,100.557,19.2506,41.3993,72.5048,92.9272,31.977,43.6673,62.2568,76.5134,
Left Hand,58.597,51.7426,61.8145,81.0263,22.042,49.3509,78.2931,96.9734,12.8613,47.154,83.5274,105.953,20.2877,43.1623,75.7134,97.1833,33.6997,45.9577,65.4824,80.4585,55.6016,47.7827,57.8851,77.3636,20.9152,46.7471,74.1942,91.9537,12.2039,44.7463,79.2738,100.557,19.2506,41.3992,72.5048,92.9272,31.977,43.6734,62.2676,76.5256,
Left Hand,58.597,51.7441,61.8196,81.0301,22.042,49.3507,78.2926,96.9728,12.8613,47.1537,83.5269,105.953,20.2877,43.1664,75.7214,97.1952,33.6997,45.9581,65.4831,80.4593,55.6016,47.8527,58.0491,77.5559,20.9152,46.746,74.1927,91.9522,12.2039,44.7463,79.2739,100.557,19.2506,41.3993,72.505,92.9276,31.977,43.6754,62.2716,76.531,
Left Hand,58.597,51.7436,61.8216,81.0319,22.042,49.3501,78.2917,96.9718,12.8613,47.1535,83.5267,105.953,20.2877,43.1664,75.7215,97.1955,33.6997,45.9575,65.482,80.4581,55.6016,47.9193,58.2078,77.7462,20.9152,46.7455,74.1918,91.9514,12.2039,44.746,79.2737,100.557,19.2506,41.4068,72.5163,92.9398,31.977,43.6808,62.2823,76.5452,
Left Hand,58.597,51.7449,61.8299,81.0417,22.042,49.3485,78.2891,96.969,12.8613,47.1535,83.527,105.954,20.2877,43.1616,75.7138,97.1861,33.6997,45.9557,65.479,80.4545,55.6016,47.9397,58.2529,77.7993,20.9152,46.7455,74.1919,91.9516,12.2039,44.7466,79.275,100.559,19.2506,41.4066,72.516,92.9395,31.977,43.6833,62.2867,76.55,
Left Hand,58.597,51.7457,61.837,81.0524,22.042,49.3468,78.2866,96.9666,12.8613,47.1535,83.5275,105.955,20.2877,43.148,75.6916,97.159,33.6997,45.9541,65.4762,80.4517,55.6016,47.9604,58.3008,77.8567,20.9152,46.7456,74.1923,91.9524,12.2039,44.7474,79.2763,100.561,19.2506,41.4049,72.5135,92.9369,31.977,43.6836,62.2872,76.5505,
Left Hand,58.597,51.7496,61.8491,81.0673,22.042,49.3439,78.2821,96.962,12.8613,47.153,83.5269,105.955,20.2877,43.1411,75.6807,97.1461,33.6997,45.9517,65.4718,80.4468,55.6016,48.006,58.412,77.9906,20.9152,46.7462,74.1933,91.9535,12.2039,44.7513,79.2834,100.571,19.2506,41.4043,72.5126,92.936,31.977,43.6836,62.2873,76.5507,
Left Hand,58.597,51.7529,61.8576,81.0763,22.042,49.3433,78.2816,96.9622,12.8613,47.1576,83.5348,105.965,20.2877,43.1252,75.6541,97.1124,33.6997,45.9513,65.4713,80.4462,55.6016,48.0504,58.5099,78.1029,20.9152,46.7456,74.1925,91.9532,12.2039,44.7577,79.2941,100.584,19.2506,41.4049,72.5135,92.9372,31.977,43.6837,62.2875,76.5509,
Left Hand,58.597,51.7532,61.8582,81.0767,22.042,49.345,78.2846,96.9658,12.8613,47.1579,83.5351,105.965,20.2877,43.1213,75.6481,97.1056,33.6997,45.9512,65.4709,80.4457,55.6016,48.0479,58.5068,78.1036,20.9152,46.7423,74.1876,91.9485,12.2039,44.7648,79.3049,100.596,19.2506,41.4109,72.5233,92.9492,31.977,43.6844,62.2888,76.5526,
Left Hand,58.597,51.7531,61.8573,81.0751,22.042,49.3504,78.2936,96.9765,12.8613,47.1579,83.5352,105.966,20.2877,43.1191,75.6447,97.1019,33.6997,45.9509,65.4704,80.4452,55.6016,48.0421,58.4989,78.1001,20.9152,46.7387,74.1823,91.9439,12.2039,44.7686,79.3106,100.602,19.2506,41.4185,72.5356,92.9641,31.977,43.686,62.2916,76.5557,
Left Hand,58.597,51.753,61.8572,81.0751,22.042,49.3542,78.3,96.984,12.8613,47.1581,83.5355,105.966,20.2877,43.1287,75.6607,97.1221,33.6997,45.9506,65.47,80.4447,55.6016,48.0245,58.462,78.0628,20.9152,46.736,74.1781,91.9395,12.2039,44.7723,79.3162,100.607,19.2506,41.431,72.5549,92.9865,31.977,43.6951,62.3088,76.5772,
Left Hand,58.597,51.7521,61.8559,81.075,22.042,49.3559,78.3029,96.9874,12.8613,47.1587,83.5364,105.967,20.2877,43.1148,75.6386,97.0958,33.6997,45.9521,65.4729,80.4486,55.6016,47.9749,58.3496,77.941,20.9152,46.7339,74.1749,91.9361,12.2039,44.7751,79.3202,100.611,19.2506,41.4394,72.5681,93.0019,31.977,43.7033,62.3242,76.5965,
Left Hand,58.597,51.7502,61.8512,81.0703,22.042,49.3578,78.3059,96.9908,12.8613,47.1598,83.538,105.969,20.2877,43.1137,75.6372,97.0947,33.6997,45.9521,65.4731,80.449,55.6016,47.9307,58.2507,77.8326,20.9152,46.7323,74.1725,91.9336,12.2039,44.7771,79.3231,100.613,19.2506,41.4501,72.5852,93.0226,31.977,43.7067,62.3304,76.6035,
